Filters,,,,,,,,,,
Region filter: All,,,,,,,,,,
Infection syndrome filter: Bloodstream,,,,,,,,,,
Bacterial pathogen filter: Acinetobacter spp.,,,,,,,,,,
Antibiotic filter: Imipenem,,,,,,,,,,
,,,,,,,,,,
Data for time series,,,,,,,,,,
Year,Specimen,PathogenName,AbTargets,Min,Q1,Median,Q3,Max,,
2017,BLOOD,Acinetobacter spp.,Imipenem,1.340482574,46.18416402,63.63636364,78.63636364,100,,
2018,BLOOD,Acinetobacter spp.,Imipenem,0.984251969,47.59408799,73.52941176,78.34008097,89.3129771,,
2019,BLOOD,Acinetobacter spp.,Imipenem,0.876424189,47.99860068,66.85714286,78.81110119,96.069869,,
2020,BLOOD,Acinetobacter spp.,Imipenem,0.776836158,52.45913505,71.88940092,86.28039711,97.70114943,,
,,,,,,,,,,
,,,,,,,,,,
Data for line plots for individual CTAs,,,,,,,,,,
Iso3,CountryTerritoryArea,WHORegionName,Year,Specimen,PathogenName,AbTargets,TotalSpecimenIsolates,InterpretableAST,Resistant,PercentResistant
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter spp.,Imipenem,2420,302,261,86.42384106
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter spp.,Imipenem,2528,303,246,81.18811881
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,BLOOD,Acinetobacter spp.,Imipenem,2458,476,417,87.60504202
THA,Thailand,South-East Asia Region,2017,BLOOD,Acinetobacter spp.,Imipenem,1349,164,74,45.12195122
THA,Thailand,South-East Asia Region,2018,BLOOD,Acinetobacter spp.,Imipenem,2629,337,174,51.63204748
THA,Thailand,South-East Asia Region,2019,BLOOD,Acinetobacter spp.,Imipenem,5463,620,305,49.19354839
THA,Thailand,South-East Asia Region,2020,BLOOD,Acinetobacter spp.,Imipenem,6159,783,425,54.27841635
TUN,Tunisia,Eastern Mediterranean Region,2017,BLOOD,Acinetobacter spp.,Imipenem,835,231,188,81.38528139
TUN,Tunisia,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter spp.,Imipenem,1660,210,173,82.38095238
TUN,Tunisia,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter spp.,Imipenem,932,112,92,82.14285714
TUN,Tunisia,Eastern Mediterranean Region,2020,BLOOD,Acinetobacter spp.,Imipenem,917,113,96,84.95575221
ZAF,South Africa,African Region,2017,BLOOD,Acinetobacter spp.,Imipenem,2931,393,393,100
ZAF,South Africa,African Region,2018,BLOOD,Acinetobacter spp.,Imipenem,20691,2980,2311,77.55033557
ZAF,South Africa,African Region,2019,BLOOD,Acinetobacter spp.,Imipenem,20489,2330,1843,79.09871245
ZAF,South Africa,African Region,2020,BLOOD,Acinetobacter spp.,Imipenem,23840,4452,3277,73.60736748
